number,timestamp,blobGasUsed,excessBlobGas,blobGasPrice
22437957,2025-05-08T09:33:23.000Z,393216,0,1
22437958,2025-05-08T09:33:35.000Z,0,0,1
22437959,2025-05-08T09:33:47.000Z,786432,0,1
22437960,2025-05-08T09:33:59.000Z,0,0,1
22437961,2025-05-08T09:34:11.000Z,0,0,1
22437962,2025-05-08T09:34:23.000Z,524288,0,1
22437963,2025-05-08T09:34:35.000Z,1048576,0,1
22437964,2025-05-08T09:34:47.000Z,0,262144,1
22437965,2025-05-08T09:34:59.000Z,1179648,0,1
22437966,2025-05-08T09:35:11.000Z,0,393216,1
22437967,2025-05-08T09:35:23.000Z,524288,0,1
22437968,2025-05-08T09:35:35.000Z,0,0,1
22437969,2025-05-08T09:35:47.000Z,1179648,0,1
22437970,2025-05-08T09:35:59.000Z,0,393216,1
22437971,2025-05-08T09:36:11.000Z,524288,0,1
22437972,2025-05-08T09:36:23.000Z,786432,0,1
22437973,2025-05-08T09:36:35.000Z,131072,0,1
22437974,2025-05-08T09:36:47.000Z,393216,0,1
22437975,2025-05-08T09:36:59.000Z,0,0,1
22437976,2025-05-08T09:37:11.000Z,0,0,1
22437977,2025-05-08T09:37:23.000Z,524288,0,1
22437978,2025-05-08T09:37:35.000Z,131072,0,1
22437979,2025-05-08T09:37:47.000Z,524288,0,1
22437980,2025-05-08T09:37:59.000Z,0,0,1
22437981,2025-05-08T09:38:11.000Z,393216,0,1
22437982,2025-05-08T09:38:23.000Z,131072,0,1
22437983,2025-05-08T09:38:35.000Z,786432,0,1
22437984,2025-05-08T09:38:47.000Z,0,0,1
22437985,2025-05-08T09:38:59.000Z,131072,0,1
22437986,2025-05-08T09:39:11.000Z,786432,0,1
22437987,2025-05-08T09:39:23.000Z,786432,0,1
22437988,2025-05-08T09:39:35.000Z,393216,0,1
22437989,2025-05-08T09:39:47.000Z,0,0,1
22437990,2025-05-08T09:39:59.000Z,0,0,1
22437991,2025-05-08T09:40:11.000Z,524288,0,1
22437992,2025-05-08T09:40:23.000Z,393216,0,1
22437993,2025-05-08T09:40:35.000Z,0,0,1
22437994,2025-05-08T09:40:47.000Z,786432,0,1
22437995,2025-05-08T09:40:59.000Z,0,0,1
22437996,2025-05-08T09:41:11.000Z,0,0,1
22437997,2025-05-08T09:41:23.000Z,524288,0,1
22437998,2025-05-08T09:41:35.000Z,131072,0,1
22437999,2025-05-08T09:41:47.000Z,0,0,1
22438000,2025-05-08T09:41:59.000Z,786432,0,1
22438001,2025-05-08T09:42:11.000Z,131072,0,1
22438002,2025-05-08T09:42:23.000Z,0,0,1
22438003,2025-05-08T09:42:35.000Z,786432,0,1
22438004,2025-05-08T09:42:47.000Z,786432,0,1
22438005,2025-05-08T09:42:59.000Z,393216,0,1
22438006,2025-05-08T09:43:11.000Z,0,0,1
22438007,2025-05-08T09:43:23.000Z,393216,0,1
22438008,2025-05-08T09:43:35.000Z,0,0,1
22438009,2025-05-08T09:43:47.000Z,393216,0,1
22438010,2025-05-08T09:43:59.000Z,917504,0,1
22438011,2025-05-08T09:44:11.000Z,0,131072,1
22438012,2025-05-08T09:44:23.000Z,0,0,1
22438013,2025-05-08T09:44:35.000Z,917504,0,1
22438014,2025-05-08T09:44:47.000Z,0,131072,1
22438015,2025-05-08T09:44:59.000Z,655360,0,1
22438016,2025-05-08T09:45:11.000Z,393216,0,1
22438017,2025-05-08T09:45:23.000Z,131072,0,1
22438018,2025-05-08T09:45:35.000Z,0,0,1
22438019,2025-05-08T09:45:47.000Z,0,0,1
22438020,2025-05-08T09:45:59.000Z,393216,0,1
22438021,2025-05-08T09:46:11.000Z,524288,0,1
22438022,2025-05-08T09:46:23.000Z,393216,0,1
22438023,2025-05-08T09:46:35.000Z,0,0,1
22438024,2025-05-08T09:46:47.000Z,786432,0,1
22438025,2025-05-08T09:46:59.000Z,0,0,1
22438026,2025-05-08T09:47:11.000Z,0,0,1
22438027,2025-05-08T09:47:23.000Z,524288,0,1
22438028,2025-05-08T09:47:35.000Z,1179648,0,1
22438029,2025-05-08T09:47:47.000Z,0,393216,1
22438030,2025-05-08T09:47:59.000Z,524288,0,1
22438031,2025-05-08T09:48:11.000Z,0,0,1
22438032,2025-05-08T09:48:23.000Z,0,0,1
22438033,2025-05-08T09:48:35.000Z,1048576,0,1
22438034,2025-05-08T09:48:47.000Z,917504,262144,1
22438035,2025-05-08T09:48:59.000Z,393216,393216,1
22438036,2025-05-08T09:49:11.000Z,786432,0,1
22438037,2025-05-08T09:49:23.000Z,0,0,1
22438038,2025-05-08T09:49:35.000Z,0,0,1
22438039,2025-05-08T09:49:47.000Z,524288,0,1
22438040,2025-05-08T09:49:59.000Z,0,0,1
22438041,2025-05-08T09:50:11.000Z,393216,0,1
22438042,2025-05-08T09:50:23.000Z,393216,0,1
22438043,2025-05-08T09:50:35.000Z,0,0,1
22438044,2025-05-08T09:50:47.000Z,786432,0,1
22438045,2025-05-08T09:50:59.000Z,1179648,0,1
22438046,2025-05-08T09:51:11.000Z,393216,393216,1
22438047,2025-05-08T09:51:23.000Z,393216,0,1
22438048,2025-05-08T09:51:35.000Z,524288,0,1
22438049,2025-05-08T09:51:47.000Z,393216,0,1
22438050,2025-05-08T09:51:59.000Z,0,0,1
22438051,2025-05-08T09:52:11.000Z,0,0,1
22438052,2025-05-08T09:52:23.000Z,393216,0,1
22438053,2025-05-08T09:52:35.000Z,655360,0,1
22438054,2025-05-08T09:52:47.000Z,0,0,1
22438055,2025-05-08T09:52:59.000Z,786432,0,1
22438056,2025-05-08T09:53:11.000Z,786432,0,1
22438057,2025-05-08T09:53:23.000Z,524288,0,1
22438058,2025-05-08T09:53:35.000Z,0,0,1
22438059,2025-05-08T09:53:47.000Z,0,0,1
22438060,2025-05-08T09:53:59.000Z,524288,0,1
22438061,2025-05-08T09:54:11.000Z,131072,0,1
22438062,2025-05-08T09:54:23.000Z,0,0,1
22438063,2025-05-08T09:54:35.000Z,786432,0,1
22438064,2025-05-08T09:54:47.000Z,0,0,1
22438065,2025-05-08T09:54:59.000Z,0,0,1
22438066,2025-05-08T09:55:11.000Z,0,0,1
22438067,2025-05-08T09:55:35.000Z,917504,0,1
22438068,2025-05-08T09:55:47.000Z,786432,131072,1
22438069,2025-05-08T09:55:59.000Z,786432,131072,1
22438070,2025-05-08T09:56:11.000Z,524288,131072,1
22438071,2025-05-08T09:56:23.000Z,524288,0,1
22438072,2025-05-08T09:56:35.000Z,786432,0,1
22438073,2025-05-08T09:56:47.000Z,917504,0,1
22438074,2025-05-08T09:56:59.000Z,786432,131072,1
22438075,2025-05-08T09:57:11.000Z,131072,131072,1
22438076,2025-05-08T09:57:23.000Z,786432,0,1
22438077,2025-05-08T09:57:35.000Z,917504,0,1
22438078,2025-05-08T09:57:47.000Z,786432,131072,1
22438079,2025-05-08T09:57:59.000Z,655360,131072,1
22438080,2025-05-08T09:58:11.000Z,1048576,0,1
22438081,2025-05-08T09:58:23.000Z,786432,262144,1
22438082,2025-05-08T09:58:35.000Z,524288,262144,1
22438083,2025-05-08T09:58:47.000Z,917504,0,1
22438084,2025-05-08T09:58:59.000Z,393216,131072,1
22438085,2025-05-08T09:59:11.000Z,786432,0,1
22438086,2025-05-08T09:59:23.000Z,0,0,1
22438087,2025-05-08T09:59:35.000Z,786432,0,1
22438088,2025-05-08T09:59:47.000Z,393216,0,1
22438089,2025-05-08T09:59:59.000Z,786432,0,1
22438090,2025-05-08T10:00:11.000Z,0,0,1
22438091,2025-05-08T10:00:23.000Z,1179648,0,1
22438092,2025-05-08T10:00:35.000Z,0,393216,1
22438093,2025-05-08T10:00:47.000Z,1179648,0,1
22438094,2025-05-08T10:00:59.000Z,0,393216,1
22438095,2025-05-08T10:01:11.000Z,1179648,0,1
22438096,2025-05-08T10:01:23.000Z,786432,393216,1
22438097,2025-05-08T10:01:35.000Z,524288,393216,1
22438098,2025-05-08T10:01:47.000Z,0,131072,1
22438099,2025-05-08T10:01:59.000Z,786432,0,1
22438100,2025-05-08T10:02:11.000Z,131072,0,1
22438101,2025-05-08T10:02:23.000Z,524288,0,1
22438102,2025-05-08T10:02:35.000Z,786432,0,1
22438103,2025-05-08T10:02:47.000Z,393216,0,1
22438104,2025-05-08T10:02:59.000Z,786432,0,1
22438105,2025-05-08T10:03:11.000Z,786432,0,1
22438106,2025-05-08T10:03:23.000Z,0,0,1
22438107,2025-05-08T10:03:35.000Z,655360,0,1
22438108,2025-05-08T10:03:47.000Z,0,0,1
22438109,2025-05-08T10:03:59.000Z,786432,0,1
22438110,2025-05-08T10:04:11.000Z,1048576,0,1
22438111,2025-05-08T10:04:23.000Z,393216,262144,1
22438112,2025-05-08T10:04:35.000Z,786432,0,1
22438113,2025-05-08T10:04:47.000Z,524288,0,1
22438114,2025-05-08T10:04:59.000Z,0,0,1
22438115,2025-05-08T10:05:11.000Z,786432,0,1
22438116,2025-05-08T10:05:23.000Z,393216,0,1
22438117,2025-05-08T10:05:35.000Z,393216,0,1
22438118,2025-05-08T10:05:47.000Z,131072,0,1
22438119,2025-05-08T10:05:59.000Z,0,0,1
22438120,2025-05-08T10:06:23.000Z,393216,0,1
22438121,2025-05-08T10:06:35.000Z,786432,0,1
22438122,2025-05-08T10:06:47.000Z,131072,0,1
22438123,2025-05-08T10:06:59.000Z,393216,0,1
22438124,2025-05-08T10:07:11.000Z,786432,0,1
22438125,2025-05-08T10:07:23.000Z,0,0,1
22438126,2025-05-08T10:07:35.000Z,655360,0,1
22438127,2025-05-08T10:07:47.000Z,786432,0,1
22438128,2025-05-08T10:07:59.000Z,393216,0,1
22438129,2025-05-08T10:08:11.000Z,0,0,1
22438130,2025-05-08T10:08:23.000Z,131072,0,1
22438131,2025-05-08T10:08:35.000Z,786432,0,1
22438132,2025-05-08T10:08:47.000Z,393216,0,1
22438133,2025-05-08T10:08:59.000Z,393216,0,1
22438134,2025-05-08T10:09:11.000Z,655360,0,1
22438135,2025-05-08T10:09:23.000Z,0,0,1
22438136,2025-05-08T10:09:35.000Z,393216,0,1
22438137,2025-05-08T10:09:47.000Z,0,0,1
22438138,2025-05-08T10:09:59.000Z,524288,0,1
22438139,2025-05-08T10:10:11.000Z,131072,0,1
22438140,2025-05-08T10:10:23.000Z,393216,0,1
22438141,2025-05-08T10:10:35.000Z,786432,0,1
22438142,2025-05-08T10:10:47.000Z,524288,0,1
22438143,2025-05-08T10:10:59.000Z,0,0,1
22438144,2025-05-08T10:11:11.000Z,524288,0,1
22438145,2025-05-08T10:11:23.000Z,524288,0,1
22438146,2025-05-08T10:11:35.000Z,0,0,1
22438147,2025-05-08T10:11:47.000Z,917504,0,1
22438148,2025-05-08T10:11:59.000Z,0,131072,1
22438149,2025-05-08T10:12:11.000Z,786432,0,1
22438150,2025-05-08T10:12:23.000Z,1179648,0,1
22438151,2025-05-08T10:12:35.000Z,393216,393216,1
22438152,2025-05-08T10:12:47.000Z,131072,0,1
22438153,2025-05-08T10:12:59.000Z,131072,0,1
22438154,2025-05-08T10:13:11.000Z,917504,0,1
22438155,2025-05-08T10:13:23.000Z,0,131072,1
22438156,2025-05-08T10:13:35.000Z,0,0,1
22438157,2025-05-08T10:13:47.000Z,786432,0,1
22438158,2025-05-08T10:13:59.000Z,131072,0,1
22438159,2025-05-08T10:14:11.000Z,393216,0,1
22438160,2025-05-08T10:14:23.000Z,786432,0,1
22438161,2025-05-08T10:14:35.000Z,0,0,1
22438162,2025-05-08T10:14:47.000Z,0,0,1
22438163,2025-05-08T10:14:59.000Z,393216,0,1
22438164,2025-05-08T10:15:11.000Z,524288,0,1
22438165,2025-05-08T10:15:23.000Z,0,0,1
22438166,2025-05-08T10:15:35.000Z,393216,0,1
22438167,2025-05-08T10:15:47.000Z,393216,0,1
22438168,2025-05-08T10:15:59.000Z,524288,0,1
22438169,2025-05-08T10:16:11.000Z,0,0,1
22438170,2025-05-08T10:16:23.000Z,393216,0,1
22438171,2025-05-08T10:16:35.000Z,131072,0,1
22438172,2025-05-08T10:16:47.000Z,917504,0,1
22438173,2025-05-08T10:16:59.000Z,524288,131072,1
22438174,2025-05-08T10:17:11.000Z,393216,0,1
22438175,2025-05-08T10:17:23.000Z,393216,0,1
22438176,2025-05-08T10:17:35.000Z,393216,0,1
22438177,2025-05-08T10:17:47.000Z,131072,0,1
22438178,2025-05-08T10:17:59.000Z,393216,0,1
22438179,2025-05-08T10:18:11.000Z,393216,0,1
22438180,2025-05-08T10:18:23.000Z,0,0,1
22438181,2025-05-08T10:18:35.000Z,786432,0,1
22438182,2025-05-08T10:18:47.000Z,655360,0,1
22438183,2025-05-08T10:18:59.000Z,524288,0,1
22438184,2025-05-08T10:19:11.000Z,0,0,1
22438185,2025-05-08T10:19:23.000Z,0,0,1
22438186,2025-05-08T10:19:35.000Z,0,0,1
22438187,2025-05-08T10:19:47.000Z,524288,0,1
22438188,2025-05-08T10:19:59.000Z,786432,0,1
22438189,2025-05-08T10:20:11.000Z,1179648,0,1
22438190,2025-05-08T10:20:23.000Z,786432,393216,1
22438191,2025-05-08T10:20:35.000Z,524288,393216,1
22438192,2025-05-08T10:20:47.000Z,786432,131072,1
22438193,2025-05-08T10:20:59.000Z,131072,131072,1
22438194,2025-05-08T10:21:11.000Z,393216,0,1
22438195,2025-05-08T10:21:23.000Z,131072,0,1
22438196,2025-05-08T10:21:35.000Z,393216,0,1
22438197,2025-05-08T10:21:47.000Z,0,0,1
22438198,2025-05-08T10:21:59.000Z,524288,0,1
22438199,2025-05-08T10:22:11.000Z,0,0,1
22438200,2025-05-08T10:22:23.000Z,524288,0,1
22438201,2025-05-08T10:22:35.000Z,786432,0,1
22438202,2025-05-08T10:22:47.000Z,0,0,1
22438203,2025-05-08T10:22:59.000Z,1179648,0,1
22438204,2025-05-08T10:23:11.000Z,393216,393216,1
22438205,2025-05-08T10:23:23.000Z,524288,0,1
22438206,2025-05-08T10:23:35.000Z,524288,0,1
22438207,2025-05-08T10:23:47.000Z,393216,0,1
22438208,2025-05-08T10:23:59.000Z,0,0,1
22438209,2025-05-08T10:24:11.000Z,0,0,1
22438210,2025-05-08T10:24:35.000Z,786432,0,1
22438211,2025-05-08T10:24:47.000Z,524288,0,1
22438212,2025-05-08T10:24:59.000Z,393216,0,1
22438213,2025-05-08T10:25:11.000Z,131072,0,1
22438214,2025-05-08T10:25:23.000Z,393216,0,1
22438215,2025-05-08T10:25:35.000Z,524288,0,1
22438216,2025-05-08T10:25:47.000Z,786432,0,1
22438217,2025-05-08T10:25:59.000Z,393216,0,1
22438218,2025-05-08T10:26:11.000Z,0,0,1
22438219,2025-05-08T10:26:23.000Z,0,0,1
22438220,2025-05-08T10:26:35.000Z,524288,0,1
22438221,2025-05-08T10:26:47.000Z,0,0,1
22438222,2025-05-08T10:26:59.000Z,0,0,1
22438223,2025-05-08T10:27:11.000Z,1179648,0,1
22438224,2025-05-08T10:27:23.000Z,1048576,393216,1
22438225,2025-05-08T10:27:35.000Z,524288,655360,1
22438226,2025-05-08T10:27:47.000Z,131072,393216,1
22438227,2025-05-08T10:27:59.000Z,786432,0,1
22438228,2025-05-08T10:28:11.000Z,524288,0,1
22438229,2025-05-08T10:28:23.000Z,786432,0,1
22438230,2025-05-08T10:28:35.000Z,131072,0,1
22438231,2025-05-08T10:28:47.000Z,0,0,1
22438232,2025-05-08T10:29:11.000Z,917504,0,1
22438233,2025-05-08T10:29:23.000Z,0,131072,1
22438234,2025-05-08T10:29:35.000Z,786432,0,1
22438235,2025-05-08T10:29:47.000Z,393216,0,1
22438236,2025-05-08T10:29:59.000Z,786432,0,1
22438237,2025-05-08T10:30:11.000Z,786432,0,1
22438238,2025-05-08T10:30:23.000Z,786432,0,1
22438239,2025-05-08T10:30:35.000Z,393216,0,1
22438240,2025-05-08T10:30:47.000Z,393216,0,1
22438241,2025-05-08T10:30:59.000Z,393216,0,1
22438242,2025-05-08T10:31:11.000Z,131072,0,1
22438243,2025-05-08T10:31:23.000Z,786432,0,1
22438244,2025-05-08T10:31:35.000Z,393216,0,1
22438245,2025-05-08T10:31:47.000Z,0,0,1
22438246,2025-05-08T10:31:59.000Z,0,0,1
22438247,2025-05-08T10:32:11.000Z,786432,0,1
22438248,2025-05-08T10:32:23.000Z,655360,0,1
22438249,2025-05-08T10:32:35.000Z,131072,0,1
22438250,2025-05-08T10:32:47.000Z,0,0,1
22438251,2025-05-08T10:32:59.000Z,393216,0,1
22438252,2025-05-08T10:33:11.000Z,524288,0,1
22438253,2025-05-08T10:33:23.000Z,786432,0,1
22438254,2025-05-08T10:33:35.000Z,131072,0,1
22438255,2025-05-08T10:33:47.000Z,0,0,1
22438256,2025-05-08T10:33:59.000Z,1179648,0,1
22438257,2025-05-08T10:34:11.000Z,524288,393216,1
22438258,2025-05-08T10:34:23.000Z,0,131072,1
22438259,2025-05-08T10:34:35.000Z,786432,0,1
22438260,2025-05-08T10:34:47.000Z,786432,0,1
22438261,2025-05-08T10:34:59.000Z,0,0,1
22438262,2025-05-08T10:35:11.000Z,393216,0,1
22438263,2025-05-08T10:35:23.000Z,0,0,1
22438264,2025-05-08T10:35:35.000Z,0,0,1
22438265,2025-05-08T10:35:47.000Z,655360,0,1
22438266,2025-05-08T10:35:59.000Z,1179648,0,1
22438267,2025-05-08T10:36:11.000Z,786432,393216,1
22438268,2025-05-08T10:36:23.000Z,0,393216,1
22438269,2025-05-08T10:36:35.000Z,393216,0,1
22438270,2025-05-08T10:36:47.000Z,786432,0,1
22438271,2025-05-08T10:36:59.000Z,0,0,1
22438272,2025-05-08T10:37:11.000Z,0,0,1
22438273,2025-05-08T10:37:35.000Z,1179648,0,1
22438274,2025-05-08T10:37:47.000Z,393216,393216,1
22438275,2025-05-08T10:37:59.000Z,0,0,1
22438276,2025-05-08T10:38:11.000Z,786432,0,1
22438277,2025-05-08T10:38:23.000Z,0,0,1
22438278,2025-05-08T10:38:47.000Z,393216,0,1
22438279,2025-05-08T10:38:59.000Z,524288,0,1
22438280,2025-05-08T10:39:11.000Z,393216,0,1
22438281,2025-05-08T10:39:23.000Z,393216,0,1
22438282,2025-05-08T10:39:35.000Z,917504,0,1
22438283,2025-05-08T10:39:47.000Z,131072,131072,1
22438284,2025-05-08T10:39:59.000Z,393216,0,1
22438285,2025-05-08T10:40:11.000Z,0,0,1
22438286,2025-05-08T10:40:23.000Z,0,0,1
22438287,2025-05-08T10:40:35.000Z,524288,0,1
22438288,2025-05-08T10:40:47.000Z,0,0,1
22438289,2025-05-08T10:40:59.000Z,0,0,1
22438290,2025-05-08T10:41:11.000Z,1179648,0,1
22438291,2025-05-08T10:41:23.000Z,0,393216,1
22438292,2025-05-08T10:41:35.000Z,393216,0,1
22438293,2025-05-08T10:41:47.000Z,655360,0,1
22438294,2025-05-08T10:41:59.000Z,393216,0,1
22438295,2025-05-08T10:42:11.000Z,0,0,1
22438296,2025-05-08T10:42:23.000Z,393216,0,1
22438297,2025-05-08T10:42:35.000Z,131072,0,1
22438298,2025-05-08T10:42:47.000Z,0,0,1
22438299,2025-05-08T10:42:59.000Z,786432,0,1
22438300,2025-05-08T10:43:11.000Z,786432,0,1
22438301,2025-05-08T10:43:23.000Z,393216,0,1
22438302,2025-05-08T10:43:35.000Z,0,0,1
22438303,2025-05-08T10:43:47.000Z,131072,0,1
22438304,2025-05-08T10:43:59.000Z,393216,0,1
22438305,2025-05-08T10:44:11.000Z,786432,0,1
22438306,2025-05-08T10:44:23.000Z,786432,0,1
22438307,2025-05-08T10:44:35.000Z,131072,0,1
22438308,2025-05-08T10:44:47.000Z,131072,0,1
22438309,2025-05-08T10:44:59.000Z,393216,0,1
22438310,2025-05-08T10:45:11.000Z,393216,0,1
22438311,2025-05-08T10:45:23.000Z,655360,0,1
22438312,2025-05-08T10:45:35.000Z,393216,0,1
22438313,2025-05-08T10:45:47.000Z,0,0,1
22438314,2025-05-08T10:45:59.000Z,655360,0,1
22438315,2025-05-08T10:46:11.000Z,0,0,1
22438316,2025-05-08T10:46:23.000Z,393216,0,1
22438317,2025-05-08T10:46:35.000Z,524288,0,1
22438318,2025-05-08T10:46:47.000Z,1179648,0,1
22438319,2025-05-08T10:46:59.000Z,786432,393216,1
22438320,2025-05-08T10:47:11.000Z,131072,393216,1
22438321,2025-05-08T10:47:23.000Z,0,0,1
22438322,2025-05-08T10:47:35.000Z,524288,0,1
22438323,2025-05-08T10:47:47.000Z,393216,0,1
22438324,2025-05-08T10:47:59.000Z,0,0,1
22438325,2025-05-08T10:48:11.000Z,917504,0,1
22438326,2025-05-08T10:48:23.000Z,786432,131072,1
22438327,2025-05-08T10:48:35.000Z,655360,131072,1
22438328,2025-05-08T10:48:47.000Z,393216,0,1
22438329,2025-05-08T10:48:59.000Z,0,0,1
22438330,2025-05-08T10:49:11.000Z,786432,0,1
22438331,2025-05-08T10:49:23.000Z,131072,0,1
22438332,2025-05-08T10:49:35.000Z,131072,0,1
22438333,2025-05-08T10:49:47.000Z,524288,0,1
22438334,2025-05-08T10:49:59.000Z,0,0,1
22438335,2025-05-08T10:50:11.000Z,786432,0,1
22438336,2025-05-08T10:50:23.000Z,524288,0,1
22438337,2025-05-08T10:50:35.000Z,393216,0,1
22438338,2025-05-08T10:50:47.000Z,786432,0,1
22438339,2025-05-08T10:50:59.000Z,0,0,1
22438340,2025-05-08T10:51:11.000Z,393216,0,1
22438341,2025-05-08T10:51:23.000Z,786432,0,1
22438342,2025-05-08T10:51:35.000Z,917504,0,1
22438343,2025-05-08T10:51:47.000Z,786432,131072,1
22438344,2025-05-08T10:51:59.000Z,0,131072,1
22438345,2025-05-08T10:52:11.000Z,131072,0,1
22438346,2025-05-08T10:52:23.000Z,786432,0,1
22438347,2025-05-08T10:52:35.000Z,655360,0,1
22438348,2025-05-08T10:52:47.000Z,0,0,1
22438349,2025-05-08T10:52:59.000Z,1048576,0,1
22438350,2025-05-08T10:53:11.000Z,0,262144,1
22438351,2025-05-08T10:53:23.000Z,0,0,1
22438352,2025-05-08T10:53:35.000Z,393216,0,1
22438353,2025-05-08T10:53:47.000Z,524288,0,1
22438354,2025-05-08T10:53:59.000Z,786432,0,1
22438355,2025-05-08T10:54:11.000Z,0,0,1
22438356,2025-05-08T10:54:23.000Z,131072,0,1
22438357,2025-05-08T10:54:35.000Z,393216,0,1
22438358,2025-05-08T10:54:47.000Z,0,0,1
22438359,2025-05-08T10:54:59.000Z,524288,0,1
22438360,2025-05-08T10:55:11.000Z,393216,0,1
22438361,2025-05-08T10:55:23.000Z,786432,0,1
22438362,2025-05-08T10:55:35.000Z,0,0,1
22438363,2025-05-08T10:55:47.000Z,524288,0,1
22438364,2025-05-08T10:55:59.000Z,0,0,1
22438365,2025-05-08T10:56:11.000Z,0,0,1
22438366,2025-05-08T10:56:23.000Z,1179648,0,1
22438367,2025-05-08T10:56:35.000Z,1179648,393216,1
22438368,2025-05-08T10:56:47.000Z,655360,786432,1
22438369,2025-05-08T10:56:59.000Z,1179648,655360,1
22438370,2025-05-08T10:57:11.000Z,0,1048576,1
22438371,2025-05-08T10:57:23.000Z,1179648,262144,1
22438372,2025-05-08T10:57:35.000Z,524288,655360,1
22438373,2025-05-08T10:57:47.000Z,0,393216,1
22438374,2025-05-08T10:58:11.000Z,786432,0,1
22438375,2025-05-08T10:58:23.000Z,0,0,1
22438376,2025-05-08T10:58:35.000Z,0,0,1
22438377,2025-05-08T10:58:47.000Z,1048576,0,1
22438378,2025-05-08T10:58:59.000Z,1179648,262144,1
22438379,2025-05-08T10:59:11.000Z,0,655360,1
22438380,2025-05-08T10:59:23.000Z,1179648,0,1
22438381,2025-05-08T10:59:35.000Z,0,393216,1
22438382,2025-05-08T10:59:47.000Z,1179648,0,1
22438383,2025-05-08T10:59:59.000Z,1179648,393216,1
22438384,2025-05-08T11:00:11.000Z,524288,786432,1
22438385,2025-05-08T11:00:23.000Z,0,524288,1
22438386,2025-05-08T11:00:35.000Z,1179648,0,1
22438387,2025-05-08T11:00:47.000Z,524288,393216,1
22438388,2025-05-08T11:00:59.000Z,786432,131072,1
22438389,2025-05-08T11:01:11.000Z,0,131072,1
22438390,2025-05-08T11:01:23.000Z,786432,0,1
22438391,2025-05-08T11:01:35.000Z,131072,0,1
22438392,2025-05-08T11:01:47.000Z,393216,0,1
22438393,2025-05-08T11:01:59.000Z,524288,0,1
22438394,2025-05-08T11:02:11.000Z,0,0,1
22438395,2025-05-08T11:02:23.000Z,917504,0,1
22438396,2025-05-08T11:02:35.000Z,786432,131072,1
22438397,2025-05-08T11:02:47.000Z,0,131072,1
22438398,2025-05-08T11:02:59.000Z,524288,0,1
22438399,2025-05-08T11:03:11.000Z,0,0,1
22438400,2025-05-08T11:03:23.000Z,786432,0,1
22438401,2025-05-08T11:03:35.000Z,393216,0,1
22438402,2025-05-08T11:03:47.000Z,393216,0,1
22438403,2025-05-08T11:03:59.000Z,524288,0,1
22438404,2025-05-08T11:04:11.000Z,0,0,1
22438405,2025-05-08T11:04:23.000Z,393216,0,1
22438406,2025-05-08T11:04:35.000Z,524288,0,1
22438407,2025-05-08T11:04:47.000Z,393216,0,1
22438408,2025-05-08T11:04:59.000Z,393216,0,1
22438409,2025-05-08T11:05:11.000Z,393216,0,1
22438410,2025-05-08T11:05:23.000Z,786432,0,1
22438411,2025-05-08T11:05:35.000Z,524288,0,1
22438412,2025-05-08T11:05:47.000Z,393216,0,1
22438413,2025-05-08T11:05:59.000Z,786432,0,1
22438414,2025-05-08T11:06:11.000Z,131072,0,1
22438415,2025-05-08T11:06:23.000Z,393216,0,1
22438416,2025-05-08T11:06:35.000Z,917504,0,1
22438417,2025-05-08T11:06:47.000Z,1179648,131072,1
22438418,2025-05-08T11:06:59.000Z,0,524288,1
22438419,2025-05-08T11:07:11.000Z,786432,0,1
22438420,2025-05-08T11:07:23.000Z,0,0,1
22438421,2025-05-08T11:07:35.000Z,655360,0,1
22438422,2025-05-08T11:07:47.000Z,0,0,1
22438423,2025-05-08T11:07:59.000Z,131072,0,1
22438424,2025-05-08T11:08:11.000Z,786432,0,1
22438425,2025-05-08T11:08:23.000Z,0,0,1
22438426,2025-05-08T11:08:35.000Z,524288,0,1
22438427,2025-05-08T11:08:47.000Z,393216,0,1
22438428,2025-05-08T11:08:59.000Z,393216,0,1
22438429,2025-05-08T11:09:23.000Z,393216,0,1
22438430,2025-05-08T11:09:35.000Z,655360,0,1
22438431,2025-05-08T11:09:47.000Z,786432,0,1
22438432,2025-05-08T11:09:59.000Z,786432,0,1
22438433,2025-05-08T11:10:11.000Z,0,0,1
22438434,2025-05-08T11:10:23.000Z,786432,0,1
22438435,2025-05-08T11:10:35.000Z,0,0,1
22438436,2025-05-08T11:10:47.000Z,393216,0,1
22438437,2025-05-08T11:10:59.000Z,393216,0,1
22438438,2025-05-08T11:11:11.000Z,0,0,1
22438439,2025-05-08T11:11:23.000Z,786432,0,1
22438440,2025-05-08T11:11:35.000Z,0,0,1
22438441,2025-05-08T11:11:47.000Z,524288,0,1
22438442,2025-05-08T11:11:59.000Z,393216,0,1
22438443,2025-05-08T11:12:11.000Z,1179648,0,1
22438444,2025-05-08T11:12:23.000Z,0,393216,1
22438445,2025-05-08T11:12:35.000Z,393216,0,1
22438446,2025-05-08T11:12:47.000Z,0,0,1
22438447,2025-05-08T11:13:11.000Z,1179648,0,1
